date,followers,location,Tweets,word_count,char_count,avg_word,hastags,numerics,Tweets_clean,ACTIONS,NOUNS
2018-10-20 02:30:35,3387,San Luis,"Quienes le dan gista y retuit? 
Fujimoristas 
Después dicen que no son furgón de cola de @KeikoFujimori 
Quien crey… https://t.co/6UqFxVr7x0",11,94,7.636363636363637,0,0,dan gista retuit fujimoristas después dicen furgón cola keikofujimori crey… httpstco6uqfxvr7x0,"dan, dicen",furgón
2018-10-20 02:30:38,14569,San Miguel,@palomatorkasa @Dany95892578 @peru21noticias Ese huevón tiene un seguidor.,5,57,10.6,0,0,palomatorkasa dany95892578 peru21noticias huevón seguidor,"palomatorkasa, dany95892578",
2018-10-20 02:30:39,1357,Magdalena Vieja,"Fiscal Jose Domingo Perez sufre intimidacion de fuerzas oscuras populares 
@PoliciaPeru",10,82,7.3,0,0,fiscal jose domingo perez sufre intimidacion fuerzas oscuras populares policiaperu,sufre,"fiscal, fuerzas, domingo"
2018-10-20 02:30:51,755,Brasil,tentando entender essa tag #asklgbt 🤔,6,36,5.166666666666667,1,0,tentando entender essa tag asklgbt 🤔,"entender, essa",
2018-10-20 02:30:52,35,Los Olivos,Mood soledad es lo único que tengo :c,4,20,4.25,0,0,mood soledad único c,mood,soledad
2018-10-20 02:30:55,168,Lima,La política peruana se parece a Games Of Trones !! Es como para comer canchita wtf !,9,57,5.444444444444445,0,0,política peruana parece game of trones comer canchita wtf,comer,"game, política"
2018-10-20 02:31:01,46,Lima,@KikeBravoPrado Sólo un inocente niño no sabe quien es la señora k!,7,47,5.857142857142857,0,0,kikebravoprado sólo inocente niño sabe señora k,sabe,niño
2018-10-20 02:31:06,1454,La Molina,"💛 (at @BembosOficial in La Molina, Lima) https://t.co/mg59rPSMoG",7,52,6.571428571428571,0,0,💛 at bembosoficial in molina lima httpstcomg59rpsmog,💛,"molina, bembosoficial"
2018-10-20 02:31:12,825,La Molina,"@nellycavero Que https://t.co/VTbPB8OC6j mas sincero q la protagonista de ""Ojitos Hechiceros"".",8,74,8.375,0,0,nellycavero httpstcovtbpb8oc6j ma sincero q protagonista ojitos hechiceros,,"nellycavero, protagonista, httpstcovtbpb8oc6j, sincero"
2018-10-20 02:31:18,225,Bellavista,@jeisycereal12 Jajajajajajaja yo amo amo amo,5,40,7.2,0,0,jeisycereal12 jajajajajajaja amo amo amo,amo,jajajajajajaja
2018-10-20 02:31:23,1808,Peru,"ES SUPER, HIPER, MEGA EMOCIONANTE QUE PUEDAN LLAMARTE PARA PARTICIPAR DEL
#FestivalDeLaPalabraPUCP YUPIIIIIIIIIIIII… https://t.co/aHL1mIrhkp",10,116,10.7,1,0,super hiper mega emocionante puedan llamarte participar festivaldelapalabrapucp yupiiiiiiiiiiiii… httpstcoahl1mirhkp,"hiper, participar","festivaldelapalabrapucp, mega"
2018-10-20 02:31:22,574,Puente Piedra,Llegando a casa después de estar pidiéndole al #CristoMoreno #SrDeLosMilagros por todas las personas que amo y que… https://t.co/td9t9as4M9,11,102,8.363636363636363,2,0,llegando casa después pidiéndole cristomoreno srdelosmilagros toda persona amo que… httpstcotd9t9as4m9,"pidiéndole, httpstcotd9t9as4m9, llegando, amo",persona
2018-10-20 02:31:24,287,Peru,"@dsalaverryv Aguante adecentando el Congreso,los peruanos estamos viendo una presidencia independiente, respetuosa,… https://t.co/WLR7gNFzSw",10,116,10.7,0,0,dsalaverryv aguante adecentando congresolos peruanos viendo presidencia independiente respetuosa… httpstcowlr7gnfzsw,"dsalaverryv, viendo, adecentando","congresolos, presidencia"
2018-10-20 02:31:24,159,Brasil,"@professorigor @jairbolsonaro @CaboDaciolo @CarlosBolsonaro @FlavioBolsonaro @BolsonaroSP desenharam o ventilador certo, pelo menos.",11,122,10.181818181818182,0,0,professorigor jairbolsonaro cabodaciolo carlosbolsonaro flaviobolsonaro bolsonarosp desenharam ventilador certo pelo menos,,"pelo, desenharam, professorigor"
2018-10-20 02:31:30,2578,Chile,@EvilDrums En Ambato y en Nayón (Quito) también la venden todo el año 🙊 recomendada. Por si gustan por si quieren🙄,12,75,5.333333333333333,0,0,evildrums ambato nayón quito venden año 🙊 recomendada si gustan si quieren🙄,"gustan, venden, quieren","año, ambato"
2018-10-20 02:31:35,1255,Miraflores,Dios como me apestan las alas,3,16,4.666666666666667,0,0,dios apestan ala,apestan,
2018-10-20 02:31:35,8,Peru,"@claudiacisneros Mucha razón, mujercita de miercoles q nada vale",7,54,6.857142857142857,0,0,claudiacisneros mucha razón mujercita miercoles q vale,vale,"razón, claudiacisneros"
2018-10-20 02:31:49,214,Chiclayo,"MAMÁ DEJA DE TORTURARME CON PIZZAAAA, YA BASTAAAA 😭",6,40,5.833333333333333,0,0,mamá deja torturarme pizzaaaa bastaaaa 😭,deja,pizzaaaa
2018-10-20 02:32:03,3387,Peru,"Quienes le da gusta y retuit? 
Fujimoristas 
Después dicen que no son furgón de cola de @KeikoFujimori 
Quien creye… https://t.co/S5npw30SDL",11,94,7.636363636363637,0,0,da gusta retuit fujimoristas después dicen furgón cola keikofujimori creye… httpstcos5npw30sdl,"da, dicen","creye, furgón"
2018-10-20 02:32:03,217,Brasil,"@jujutsu_ @renanraziel eu to gastando e seu peguete é bbk, pesquei pelo outro
o que vale é o combinado, ficar murrinhando é bbkice",19,115,5.105263157894737,0,0,jujutsu renanraziel eu to gastando seu peguete é bbk pesquei pelo outro vale é combinado ficar murrinhando é bbkice,"vale, gastando, murrinhando","pelo, to"
2018-10-20 02:32:06,3096,Ecuador,NACI 1-3 UCAT (F): Johan Padilla de @elnacionalec es el décimo tercer arquero que ataja al menos un penal en esta t… https://t.co/DavP2iPDCG,15,103,5.933333333333334,0,0,naci 13 ucat f johan padilla elnacionalec décimo tercer arquero ataja menos penal t… httpstcodavp2ipdcg,"ataja, johan",arquero
2018-10-20 02:32:19,660,San Borja,Yasta. 😔,2,7,3.0,0,0,yasta 😔,,
2018-10-20 02:32:20,37,Brasil,"O Luan dizendo que nunca jogaria no Internacional, nem no Grêmio ele joga!",9,60,5.777777777777778,0,0,luan dizendo nunca jogaria internacional nem grêmio ele joga,"dizendo, luan",
2018-10-20 02:32:22,408,Trujillo,"Mis bebés, 😻😍💗💜❤️💙💘😻😻😻@zabdiel1344 @erickbriancolon @christophervele @lumnayofficial @zabdiel1344 @cncomusic… https://t.co/GY9WBKuKk1",8,117,13.75,0,0,bebés 😻😍💗💜❤️💙💘😻😻😻zabdiel1344 erickbriancolon christophervele lumnayofficial zabdiel1344 cncomusic… httpstcogy9wbkukk1,christophervele,"💙, bebés"
2018-10-20 02:32:22,65,Surquillo,@winesignal Ni idea !!! :( Será la edad ?,3,20,6.0,0,0,winesignal idea edad,,idea
2018-10-20 02:32:24,1255,Miraflores,"Yo gordo era feliz, extraño ser gordah",5,30,5.2,0,0,gordo feliz extraño ser gordah,,
2018-10-20 02:32:29,14839,Santiago de Surco,Recordar que los clubes que se sientan perjudicados por cualquier situación pueden presentar sus denuncias ante la… https://t.co/084HxN7KjR,11,106,8.727272727272727,0,0,recordar clubes sientan perjudicados cualquier situación pueden presentar denuncias la… httpstco084hxn7kjr,"sientan, presentar, recordar",situación
2018-10-20 02:32:30,159,Brasil,"@RogerioVilela @pauloap O problema é, quantos serão mortos???",7,53,6.714285714285714,0,0,rogeriovilela pauloap problema é quantos serão mortos,serão,"problema, quantos"
2018-10-20 02:32:30,4124,Peru,@canalN_ tal vez fueron los guerrilleros,4,27,6.0,0,0,canaln tal vez guerrilleros,,"tal, guerrilleros, canaln"
2018-10-20 02:32:36,994,Brasil,pensando um filme pro fim de semana mas por  via das dúvidas vou de para todos os garotos que já amei,14,70,4.071428571428571,0,0,pensando um filme pro fim semana ma via da dúvidas vou garotos já amei,"pensando, da","filme, fim, via"
2018-10-20 02:32:41,293,San Borja,Ya es tiempo,1,6,6.0,0,0,tiempo,,tiempo
2018-10-20 02:32:42,3971,Santiago de Surco,"@CSEMINOR Eso lo se...pero ,solo lo pones y ya?...no lo cuidas? No haces q meresca jugar(o se la damos facil?)...me dejo entender?",14,88,5.357142857142857,0,0,cseminor sepero solo pone yano cuidas haces q meresca jugaro damos facilme dejo entender,"damos, pone","haces, meresca, facilme"
2018-10-20 02:32:44,76,La Molina,@canalN_ Espero que con la diligencia que lo caracteriza el Presidente Vizcarra convoque a la prensa para condenar… https://t.co/crEkRh54Zy,10,101,9.2,0,0,canaln espero diligencia caracteriza presidente vizcarra convoque prensa condenar… httpstcocrekrh54zy,"espero, condenar, convoque",diligencia
2018-10-20 02:32:54,1236,Lima,Fiscal José Domingo Pérez denuncia en Canal N que la.puerta la trataron de abrir con su familia adentro. Esto es cl… https://t.co/mAqXnz8EFt,14,105,6.571428571428571,0,0,fiscal josé domingo pérez denuncia canal n lapuerta trataron abrir familia adentro cl… httpstcomaqxnz8eft,"josé, abrir",denuncia
2018-10-20 02:33:04,29,La Molina,Intimidan al más valiente de los jueces! https://t.co/xVpys4bLOa,4,44,10.25,0,0,intimidan valiente jueces httpstcoxvpys4bloa,intimidan,
2018-10-20 02:33:06,994,Lima,"Nada es más grande y poderoso que un poco de fe. 🙏 #SeñorDeLosMilagros en Lima, Peru https://t.co/lxZidWknod",8,68,7.625,1,0,grande poderoso fe 🙏 señordelosmilagros lima peru httpstcolxzidwknod,peru,fe
2018-10-20 02:33:06,585,Trujillo,"Ya no me queria ir, pero ahora me voy feliz 😄",6,27,3.6666666666666665,0,0,queria ir ahora voy feliz 😄,"ir, voy",queria
2018-10-20 02:33:07,3387,San Luis,"Quienes le da gusta y retuit? 
Fujimoristas 
Después dicen que no son furgón de cola de @KeikoFujimori 
Quien creye… https://t.co/mJ1oid7HVX",11,94,7.636363636363637,0,0,da gusta retuit fujimoristas después dicen furgón cola keikofujimori creye… httpstcomj1oid7hvx,"da, dicen","creye, furgón"
2018-10-20 02:33:12,2578,Chile,@Soy_Tupecosa O le echas muchas ganas 🧐,5,32,5.6,0,0,soytupecosa echas muchas ganas 🧐,,"ganas, echas"
2018-10-20 02:33:25,825,La Molina,@juanalvarezm Parece hondureño camino a Juárez. Va camino a su salvación.,8,63,7.0,0,0,juanalvarezm parece hondureño camino juárez va camino salvación,,"camino, salvación"
2018-10-20 02:33:25,14839,Santiago de Surco,"Que no se hagan públicas nuestras  acciones, no quiere decir que no se atiendan los justos reclamos de nuestros asociados. 1/4",10,74,6.5,0,0,hagan públicas acciones quiere decir atiendan justos reclamos asociados 14,"hagan, atiendan, quiere",reclamos
2018-10-20 02:33:25,121,Magdalena Vieja,"Y que tal una tarde
Solo mirando el mar
Te prometo que no
Te culpare
Te prometo callar y
Mojarnos en el mar
Deja tu… https://t.co/BtdU1PA3dG",14,98,6.071428571428571,0,0,tal tarde solo mirando mar prometo culpare prometo callar mojarnos mar deja tu… httpstcobtdu1pa3dg,"deja, mirando, callar","culpare, tarde, mojarnos, mar"
2018-10-20 02:33:28,994,Brasil,nao consigo acompanhar série será se estou assistindo errado ou as séries erradas?,11,72,5.636363636363637,0,0,nao consigo acompanhar série estou assistindo errado ou a séries erradas,"acompanhar, consigo",
2018-10-20 02:33:29,397,Peru,"@IDL_R MARTÍN VIZCARRA, BORRACHO DE PODER CON RON ZACAPA – ALMUERZO – PATAS:  (MAURO MEDINA – M. INTERIOR) – (VICEN… https://t.co/aNCqEbll4Q",19,119,5.315789473684211,0,0,idlr martín vizcarra borracho poder ron zacapa – almuerzo – patas mauro medina – m interior – vicen… httpstcoancqebll4q,"vicen, ron","patas, vizcarra, m"
2018-10-20 02:33:34,165,Carmen de la Legua Reynoso,"fuerza popular es para gente de otro level,",4,26,5.75,0,0,fuerza popular gente level,,"gente, fuerza"
2018-10-20 02:33:36,12,Santiago de Surco,"A ésta, recógela Señor. 🙏",4,21,4.5,0,0,ésta recógela señor 🙏,,recógela
2018-10-20 02:33:41,393,San Borja,"jajaja eres un genio, @titosilvamusic",3,27,8.333333333333334,0,0,jajaja genio titosilvamusic,jajaja,genio
2018-10-20 02:33:43,272,Piura,"@CesarNakazaki @Salomes32455 Si será Carhuancho, el domingo a las 10am",6,53,8.0,0,0,cesarnakazaki salomes32455 si carhuancho domingo 10am,"cesarnakazaki, carhuancho",domingo
2018-10-20 02:33:44,57,La Molina,Cuando el poder legislativo “vaco” al Presidente PPK al día siguiente la fiscalía actuó de oficio y allanó las dos… https://t.co/QaGrYskqwA,13,106,7.230769230769231,0,0,poder legislativo “vaco” presidente ppk día siguiente fiscalía actuó oficio allanó dos… httpstcoqagryskqwa,"actuó, allanó","poder, presidente, fiscalía"
2018-10-20 02:34:03,1661,Jesús Maria,@HSiesquen @esicu 😂😂😂😂😂😂😂😂😂,3,25,7.666666666666667,0,0,hsiesquen esicu 😂😂😂😂😂😂😂😂😂,hsiesquen,
2018-10-20 02:34:05,714,Lince,Yo cada 15.,2,7,3.0,0,0,cada 15,,
2018-10-20 02:34:06,1344,Miraflores,Uno pestañea y pasaron miles de cosas.,4,27,6.0,0,0,pestañea pasaron mile cosas,"pestañea, pasaron",mile
2018-10-20 02:34:07,86,San Borja,Makis entre primos,2,11,5.0,0,0,makis primo,makis,
2018-10-20 02:34:12,1031,Cruzeiro do Sul,@iogrr Kkkkk a da de sombra preta parecendo uma bruxa 🤦🏻‍♀️,9,53,5.0,0,0,iogrr kkkkk da sombra preta parecendo uma bruxa 🤦🏻‍♀️,"parecendo, da","🏻‍, sombra"
2018-10-20 02:34:17,14569,San Miguel,"@MEMEOPERU @george28rw No te preocupes, @Mauriciomulder #MauricioLosMandaALaRCSM en una.",6,73,11.333333333333334,1,0,memeoperu george28rw preocupes mauriciomulder mauriciolosmandaalarcsm una,mauriciomulder,
2018-10-20 02:34:17,4124,Peru,"@kikesitov67 @canalN_ aceptaron los votos que llegaban del padre, pero éso la volvió SOBERBIA y se le  olvido.",10,76,6.7,0,0,kikesitov67 canaln aceptaron votos llegaban padre éso volvió soberbia olvido,aceptaron,"padre, canaln"
2018-10-20 02:34:24,1906,La Perla,@TatiAleman Falta la conferencia de Keiko,4,34,7.75,0,0,tatialeman falta conferencia keiko,,"conferencia, tatialeman"
2018-10-20 02:34:27,147816,Peru,"🤔¿Planes para hoy viernes en la noche? Esperamos que no sea #microcomercializar #drogas. 
🚔👮🏿‍♀️👮🏿‍♂️📣Nuestros efec… https://t.co/pwehgxDIfl",10,108,9.9,2,0,🤔¿planes hoy viernes noche esperamos microcomercializar drogas 🚔👮🏿‍♀️👮🏿‍♂️📣nuestros efec… httpstcopwehgxdifl,"esperamos, microcomercializar","viernes, planes, efec, drogas"
2018-10-20 02:34:28,718,Brasil,"Coitado desse povo, gente.",4,24,5.25,0,0,coitado desse povo gente,,povo
2018-10-20 02:34:29,1402,San Bartolo,@MDesuk Ocho dormido 💤,4,21,4.5,0,0,mdesuk ocho dormido 💤,,mdesuk
2018-10-20 02:34:30,121,Magdalena Vieja,@malditaternura @noticias_tvperu @AleAramayoGaona Maldito mundo,5,59,11.0,0,0,malditaternura noticiastvperu alearamayogaona maldito mundo,,"alearamayogaona, malditaternura"
2018-10-20 02:34:37,298,San Martin de Porres,¿En qué momento pasé de ser PERICOTONA a PERIPOTONA?🤦‍♀️🤣,6,47,7.0,0,0,¿en momento pasé ser pericotona peripotona🤦‍♀️🤣,"pasé, peripotona",pericotona
2018-10-20 02:34:40,8,Peru,"@canalN_ Bartra, el pueblo sabe quienes son responsables y dejate de cojudeses",7,55,7.0,0,0,canaln bartra pueblo sabe responsables dejate cojudeses,sabe,"dejate, pueblo, canaln"
2018-10-20 02:34:51,284,Peru,"César Hinostroza capturado en España: todo lo que se sabe sobre el caso [VIDEO]
La justicia española ha ordenado pr… https://t.co/QY0hrw1wzs",12,99,7.333333333333333,0,0,césar hinostroza capturado españa sabe caso video justicia española ordenado pr… httpstcoqy0hrw1wzs,"hinostroza, sabe, césar",justicia
2018-10-20 02:34:53,25,Miraflores,https://t.co/ZmVZ9euuoJ,1,18,18.0,0,0,httpstcozmvz9euuoj,,
2018-10-20 02:35:02,12161,Lima,Aquí les dejo más fotos nocturnas de hoy con el #HuaweiMate20Pro https://t.co/U67XALQc2M,7,64,8.285714285714286,1,0,aquí dejo fotos nocturnas hoy huaweimate20pro httpstcou67xalqc2m,dejo,"fotos, m"
2018-10-20 02:35:04,1402,San Bartolo,@MDesuk Juat japen??,3,17,5.0,0,0,mdesuk juat japen,japen,
2018-10-20 02:35:11,2082,Comas,"@IrvingTabares Ahh, ¿tienes Chromecast?",4,36,8.25,0,0,irvingtabares ahh ¿tienes chromecast,tienes,irvingtabares
2018-10-20 02:35:14,370,Brasil,@Haddad_Fernando https://t.co/IsMSIXkxIA,2,33,16.0,0,0,haddadfernando httpstcoismsixkxia,haddadfernando,
2018-10-20 02:35:16,1018,Chorrillos,@NixEterea @patriciagamarra Graciass 💖,4,36,8.25,0,0,nixeterea patriciagamarra graciass 💖,,
2018-10-20 02:35:18,284,Bellavista,@RitterCesar Que estás consumiendo oye actorcillo de medio pelo?,6,49,7.333333333333333,0,0,rittercesar consumiendo oye actorcillo medio pelo,"oye, consumiendo",pelo
2018-10-20 02:35:23,51,Miraflores,@EdsonPelegrino @volei Equipé Brasilero muito franco... a manhana se verá...,8,63,7.0,0,0,edsonpelegrino volei equipé brasilero muito franco manhana verá,verá,"volei, franco"
2018-10-20 02:35:24,121,Magdalena Vieja,@bunburyoficial @Jose_Girl Amor los gritos para ti,4,35,8.0,0,0,bunburyoficial josegirl amor gritos,,josegirl
2018-10-20 02:35:24,714,Lince,"@hugorch26 REAL HASTA LA MUERTE, BABYYY🙊🙊🙊",4,31,7.0,0,0,hugorch26 real muerte babyyy🙊🙊🙊,,"muerte, hugorch26"
2018-10-20 02:35:26,1031,Cruzeiro do Sul,@iogrr Maravilhosa é ela,4,23,5.0,0,0,iogrr maravilhosa é ela,ela,iogrr
2018-10-20 02:35:28,12161,Lima,"Y aquí los tradicionales selfies nocturnos, con diferente iluminación artificial, desde la Estación Benavides del M… https://t.co/DHLsLaq6HP",11,110,9.090909090909092,0,0,aquí tradicionales selfies nocturnos diferente iluminación artificial estación benavides m… httpstcodhlslaq6hp,,"estación, selfies, iluminación"
2018-10-20 02:35:37,397,Peru,@juanalvarezm https://t.co/Rpi0J9Nkl8,2,31,15.0,0,0,juanalvarezm httpstcorpi0j9nkl8,juanalvarezm,
2018-10-20 02:35:41,191,Bellavista,@Canelitardiente A ti o el turrón?,2,22,10.5,0,0,canelitardiente turrón,,turrón
2018-10-20 02:35:43,121,Magdalena Vieja,@ReinaldoProfeta @jairbolsonaro Voy contigo,4,41,9.5,0,0,reinaldoprofeta jairbolsonaro voy contigo,voy,reinaldoprofeta
2018-10-20 02:36:03,94,San Miguel,@AdrianzenEduard Puede terminar como Calvi,4,36,8.25,0,0,adrianzeneduard puede terminar calvi,terminar,
2018-10-20 02:36:07,2346,El Oro,"#Viernes | Con éxito se desarrolló la Acción Cívica Binacional en las ciudades de #Huaquillas y #AguasVerdes, en el… https://t.co/ZPbOPmQ9eN",11,104,8.545454545454545,3,0,viernes éxito desarrolló acción cívica binacional ciudades huaquillas aguasverdes el… httpstcozpbopmq9en,desarrolló,"acción, éxito, ciudades"
2018-10-20 02:36:11,66,San Martin de Porres,JAJAJA siempre poniendo las frases csm,5,34,6.0,0,0,jajaja siempre poniendo frases csm,"poniendo, jajaja",
2018-10-20 02:36:13,8,Peru,"@IDL_R Hágala todo para que los pocos franeleros, que quedan de una vez por todas se enteren como fue esa organización criminal NARANJA",11,82,6.545454545454546,0,0,idlr hágala pocos franeleros quedan vez toda enteren organización criminal naranja,quedan,"franeleros, organización"
2018-10-20 02:36:16,977,Santiago de Surco,https://t.co/oiASIygiPS,1,18,18.0,0,0,httpstcooiasiygips,,httpstcooiasiygips
2018-10-20 02:36:20,121,Magdalena Vieja,"@atvmasnoticias Claro, fue su primer amor",4,32,7.25,0,0,atvmasnoticias claro primer amor,,"amor, atvmasnoticias"
2018-10-20 02:36:22,3285,San Borja,@BryceArru Trascendido.,2,21,10.0,0,0,brycearru trascendido,,
2018-10-20 02:36:28,413,San isidro,@raakoo71 @cynthyamontes @Ollanta_HumalaT https://t.co/HGDDbLyEDG,4,56,13.25,0,0,raakoo71 cynthyamontes ollantahumalat httpstcohgddblyedg,,"cynthyamontes, raakoo71"
2018-10-20 02:36:32,444,Castilla,Precisamente eso es lo que menos le interesa a la bancada fujimorista.,5,47,8.6,0,0,precisamente menos interesa bancada fujimorista,,
2018-10-20 02:36:39,275,Magdalena Vieja,Estaba viendo videos sobre el concepto del tiempo y me hizo acordar de una de las películas más quemadas que debo h… https://t.co/LtNYgzq7Gj,11,87,7.0,0,0,viendo video concepto tiempo hizo acordar películas quemadas debo h… httpstcoltnygzq7gj,"acordar, viendo","películas, concepto"
2018-10-20 02:36:46,1255,Miraflores,PETROZZI CACHAME,2,16,7.5,0,0,petrozzi cachame,,
2018-10-20 02:36:50,220323,San isidro,"Día mundial contra el cancer de mamá , tomemos conciencia del auto examen , chequeo anual , informarnos de cómo pre… https://t.co/edFVNiDQb7",14,109,6.857142857142857,0,0,día mundial cancer mamá tomemos conciencia auto examen chequeo anual informarnos cómo pre… httpstcoedfvnidqb7,"tomemos, cancer","día, examen, conciencia"
2018-10-20 02:36:58,2847,La Molina,"La inseguridad ciudadana nos afecta a todos, no tiene corona el Abimael Junior",7,56,7.142857142857143,0,0,inseguridad ciudadana afecta todos corona abimael junior,afecta,"inseguridad, corona"
2018-10-20 02:37:01,86,San Martin de Porres,"Piquitos, piquitos 😘 #PoltaMi 😝 #TanAbusando ☺️ @ En Algun Lugar De El Mundo https://t.co/yb2T42rEVn",11,81,6.454545454545454,2,0,piquitos piquitos 😘 poltami 😝 tanabusando ☺️ algun lugar mundo httpstcoyb2t42revn,"tanabusando, algun",piquitos
2018-10-20 02:37:04,121,Magdalena Vieja,"@malditaternura Puede que si
Jajajajajjajajajjajaajaja
O lo cerramos con candado, pero todos adentro jajajjajjajaja",8,89,10.25,0,0,malditaternura puede si jajajajajjajajajjajaajaja cerramos candado adentro jajajjajjajaja,"candado, jajajajajjajajajjajaajaja",
2018-10-20 02:37:06,210,Jesús Maria,Lo mejor de la comida criolla y marina este fin de semana. Los esperamos! #criollo #marino #norteño #diadelcheff… https://t.co/k4rVSHx5l2,12,103,7.666666666666667,4,0,mejor comida criolla marina fin semana esperamos criollo marino norteño diadelcheff… httpstcok4rvshx5l2,esperamos,"fin, criolla, criollo, diadelcheff, comida"
2018-10-20 02:37:13,323,Iquitos,"Yayitas, feliz viaje . Ya las extraño😔",4,28,6.25,0,0,yayitas feliz viaje extraño😔,,"viaje, yayitas"
2018-10-20 02:37:29,504,Santiago de Surco,Candy Perreo  10/10,3,17,5.0,0,0,candy perreo 1010,,
2018-10-20 02:37:30,380,Lince,"Hace años luz, no tenía una partida de ajedrez y Ludo.

Así nacen las verdades amistades 😀",11,65,5.0,0,0,hace años luz partida ajedrez ludo así nacen verdades amistades 😀,"ludo, nacen","años, luz, verdades"
2018-10-20 02:37:36,113,San Miguel,Gracias Margaret mi amor por ser tan bondadosa con cara de osa con tu hermanito que invitas al cine 🤗🤗 te Amooo!!!… https://t.co/yatV0XhE3R,14,100,6.214285714285714,0,0,gracias margaret amor ser tan bondadosa cara osa hermanito invitas cine 🤗🤗 amooo… httpstcoyatv0xhe3r,,"hermanito, cine, cara"
2018-10-20 02:37:39,121,Magdalena Vieja,@julioarbizu Recontrasinverguenzas,2,33,16.0,0,0,julioarbizu recontrasinverguenzas,,
2018-10-20 02:37:50,475,San Miguel,#SolteraCodiciada en @NetflixLAT PORFINNNN!! 💁🏼 Recomendadisiiimaaa,5,60,11.2,1,0,solteracodiciada netflixlat porfinnnn 💁🏼 recomendadisiiimaaa,,
2018-10-20 02:37:51,121,Magdalena Vieja,@julioarbizu Invente una palabra,3,27,8.333333333333334,0,0,julioarbizu invente palabra,,
2018-10-20 02:37:54,553,San isidro,"Brilla con la luz del sol.
😎
#handsome #cute #glassesboy #street #green #nature #explorer #instaboy #selfie… https://t.co/baSOuS1EWZ",14,106,6.642857142857143,9,0,brilla luz sol 😎 handsome cute glassesboy street green nature explorer instaboy selfie… httpstcobasous1ewz,"instaboy, explorer, cute, glassesboy","handsome, luz"
2018-10-20 02:37:59,253,Piura,@Pulmon_de_Susan O petrozzi.,2,22,10.5,0,0,pulmondesusan petrozzi,pulmondesusan,
2018-10-20 02:38:00,764,Lambayeque,"Fin de Semana de UNIVERSITARIOS ADVENTISTAS se celebró en el Norte del Perú, con el Seminario #AmistadyUnidad. MUA… https://t.co/QiKYOcafAD",11,105,8.636363636363637,1,0,fin semana universitarios adventistas celebró norte perú seminario amistadyunidad mua… httpstcoqikyocafad,celebró,"fin, perú"
2018-10-20 02:38:03,8,Peru,@diariocorreo Le mandara AL INFIERNO DE LOS VIVOS,4,35,8.0,0,0,diariocorreo mandara infierno vivos,,infierno
2018-10-20 02:38:06,397,Peru,"@canalN_ Que renuncie al Congreso... y no hay problema... y entra un accesitario...
Allí se podría decir que es honesto...",10,77,6.8,0,0,canaln renuncie congreso problema entra accesitario allí podría decir honesto,"entra, decir","canaln, congreso"
2018-10-20 02:38:11,3,Miraflores,@SolCn Y se disuelve el kongreso.,3,23,7.0,0,0,solcn disuelve kongreso,disuelve,
2018-10-20 02:38:17,497,Brazil,"@maurocezar Mauro eu vi um cara falando no twitter ""Eu nao sei ler relogio analogico e nem quero, nao sou obrigado… https://t.co/ehVcGr2gCu",20,126,5.35,0,0,maurocezar mauro eu vi um cara falando twitter eu nao sei ler relogio analogico nem quero nao sou obrigado… httpstcoehvcgr2gcu,"vi, maurocezar, falando, twitter","nao, relogio"
2018-10-20 02:38:19,9240,Jesús Maria,¿Quién es la persona que está con #CésarHinostroza y que ingresa libremente al interior del puesto de control???,8,73,8.25,1,0,¿quién persona césarhinostroza ingresa libremente interior puesto control,ingresa,persona
2018-10-20 02:38:21,148,Miraflores,Salchipapa + extraqueso 🤤 #cheese #extracheese #foodtraveler #instafood #iamtb en Quisso https://t.co/WHKlREsMbu,10,97,8.8,5,0,salchipapa extraqueso 🤤 cheese extracheese foodtraveler instafood iamtb quisso httpstcowhklresmbu,"iamtb, cheese",extraqueso
2018-10-20 02:38:28,486,Colombia,La historia de amor de @cwjxb  me parece super cute PERO ME DEPRIME COMO EL PUTAS,8,51,5.5,0,0,historia amor cwjxb parece super cute deprime putas,cute,amor
2018-10-20 02:38:28,741,San Martin de Porres,"🎼

José Madero - Noche De Baile https://t.co/BlUWhXVf3c vía @YouTube",8,56,6.125,0,0,🎼 josé madero noche baile httpstcobluwhxvf3c vía youtube,,josé
2018-10-20 02:38:28,79,Peru,"@quebarbaraperu @alvarezrodrich El que se pica pierde, es obvio que los de FP y Ratas Apristas les interesa un reverendo pepino el país.",12,96,7.083333333333333,0,0,quebarbaraperu alvarezrodrich pica pierde obvio fp ratas apristas interesa reverendo pepino país,"alvarezrodrich, pierde, reverendo","ratas, interesa"
2018-10-20 02:38:30,284,Peru,"Caso Odebrecht: audiencia de prisión preventiva para Fujimori e investigados será este domingo
El Primer Juzgado de… https://t.co/q43S5PKu8P",12,111,8.333333333333334,0,0,caso odebrecht audiencia prisión preventiva fujimori investigados domingo primer juzgado de… httpstcoq43s5pku8p,,"juzgado, prisión"
2018-10-20 02:38:35,1402,San Bartolo,@abbu25 Central no lo conozco y en la huaca la comida es MUY MALA.,6,40,5.833333333333333,0,0,abbu25 central conozco huaca comida mala,conozco,"comida, huaca"
